sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
*;<=50K;White;*;*;Adm-clerical;Bachelors;United-States;39
Male;*;White;*;Married-civ-spouse;Exec-managerial;Bachelors;United-States;50
Male;<=50K;*;Private;*;Handlers-cleaners;HS-grad;United-States;38
*;<=50K;*;Private;*;*;11th;United-States;53
*;<=50K;*;Private;*;Prof-specialty;Bachelors;*;28
*;*;White;*;Married-civ-spouse;Exec-managerial;Masters;United-States;37
Female;<=50K;*;*;*;Other-service;*;*;49
Male;*;White;*;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
*;*;White;*;*;Prof-specialty;Masters;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;*;*;Married-civ-spouse;Exec-managerial;Some-college;United-States;37
Male;>50K;*;*;Married-civ-spouse;*;Bachelors;*;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;*;*;Private;*;*;Assoc-acdm;United-States;32
Male;<=50K;*;Private;*;*;*;Mexico;34
Male;<=50K;White;*;Never-married;*;HS-grad;United-States;25
*;<=50K;*;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
*;<=50K;White;Private;*;*;11th;United-States;38
*;*;White;*;*;Exec-managerial;Masters;United-States;43
*;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
*;<=50K;*;Private;*;Other-service;HS-grad;United-States;54
Male;<=50K;*;*;*;*;9th;United-States;35
*;<=50K;White;*;*;*;11th;United-States;43
*;*;White;Private;*;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;*;White;*;*;Exec-managerial;HS-grad;United-States;39
Male;*;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;Never-married;*;Assoc-acdm;United-States;23
Male;<=50K;*;Private;Never-married;Sales;Some-college;United-States;20
