sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;*;*;Undergraduate;United-States;39
Male;<=50K;White;Non-Government;Married-civ-spouse;Nontechnical;Bachelors;United-States;50
Male;<=50K;White;Private;spouse-not-present;*;HS-grad;United-States;38
Male;<=50K;Black;Private;*;*;High-School;United-States;53
Female;<=50K;*;*;*;*;*;North-America;28
*;<=50K;White;*;*;Exec-managerial;Masters;United-States;37
*;<=50K;Black;Non-Government;*;*;High-School;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;*;HS-grad;United-States;52
Female;>50K;White;Non-Government;*;*;*;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;Black;Private;*;*;Some-college;United-States;37
Male;*;Asian-Pac-Islander;*;*;Technical;*;Asia;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;*;*;Higher-education;United-States;32
Male;<=50K;*;Private;*;*;*;Mexico;20-39
Male;<=50K;White;*;*;Other;HS-grad;United-States;25
Male;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Private;*;*;High-School;United-States;38
*;>50K;White;*;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Graduate;United-States;40
Female;<=50K;*;*;*;Other;HS-grad;United-States;54
Male;*;*;*;*;Other;*;United-States;35
Male;<=50K;White;Private;*;Transport-moving;High-School;United-States;43
Female;<=50K;White;Private;spouse-not-present;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Undergraduate;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;*;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;*;*;Higher-education;United-States;23
Male;<=50K;*;Private;Never-married;*;Some-college;United-States;20
Male;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;*;*;Some-college;United-States;30
*;<=50K;*;*;*;*;Higher-education;United-States;22
Male;*;White;Private;*;*;*;North-America;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;Private;*;*;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;*;Assoc-acdm;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;High-School;United-States;31
Male;<=50K;White;*;*;*;Undergraduate;United-States;53
Male;<=50K;White;Private;Married-civ-spouse;Technical;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;*;Black;*;*;*;*;United-States;57
Male;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;Private;*;*;Higher-education;United-States;44
Male;<=50K;White;*;*;*;Higher-education;United-States;41
Male;<=50K;White;Private;*;Technical;Assoc-voc;United-States;29
*;*;*;*;*;*;Higher-education;United-States;25
Female;*;*;Non-Government;*;*;*;*;40-49
Male;>50K;White;*;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;*;*;*;*;United-States;47
Male;>50K;White;Private;Married-civ-spouse;*;Some-college;United-States;43
Male;<=50K;White;Non-Government;*;*;5th-6th;Mexico;45-49
Male;<=50K;*;Private;*;*;*;North-America;35
Male;<=50K;White;Private;*;Other;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Private;*;*;Bachelors;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Other;HS-grad;United-States;48
Male;>50K;White;Non-Government;*;Prof-specialty;Higher-education;United-States;42
Male;<=50K;White;Private;spouse-not-present;Technical;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;spouse-not-present;Other;Some-college;United-States;28
Female;*;White;*;*;*;HS-grad;United-States;53
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;19
Female;<=50K;Black;*;spouse-not-present;*;Higher-education;United-States;31
Male;>50K;White;Non-Government;*;Sales;Bachelors;United-States;29
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;23
Male;*;White;Non-Government;*;*;*;United-States;79
Male;<=50K;White;Private;*;*;High-School;Mexico;27
Male;<=50K;White;Non-Government;*;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;<=50K;White;*;*;Other;*;United-States;31
Male;<=50K;White;Private;Never-married;Nontechnical;HS-grad;United-States;18
Male;*;White;Private;*;*;*;North-America;52
Female;<=50K;White;Private;*;Other;HS-grad;United-States;46
Male;<=50K;White;Private;Married-civ-spouse;*;HS-grad;United-States;59
Female;*;White;Non-Government;*;*;HS-grad;United-States;44
Female;<=50K;White;Private;*;Sales;HS-grad;North-America;53
Male;>50K;White;*;Married-civ-spouse;Other;HS-grad;United-States;49
Male;<=50K;White;*;*;Technical;Masters;United-States;33
Male;<=50K;White;Private;*;*;High-School;United-States;30
Female;*;White;Government;*;Prof-specialty;Higher-education;United-States;43
Male;<=50K;White;Non-Government;*;Prof-specialty;Higher-education;United-States;57
Female;<=50K;White;Private;*;*;Some-college;United-States;37
Female;<=50K;Black;Private;spouse-not-present;*;Higher-education;United-States;28
Male;>50K;White;Government;*;*;Undergraduate;United-States;34
Male;<=50K;White;*;*;*;*;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Higher-education;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Nontechnical;Some-college;United-States;37
Female;<=50K;White;Private;*;*;*;Europe;45-49
Male;<=50K;*;*;*;*;*;United-States;32
Male;*;White;*;*;*;*;United-States;76
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;<=50K;White;*;spouse-not-present;*;*;United-States;47
Female;<=50K;White;Private;Never-married;Technical;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;*;HS-grad;United-States;32
Male;<=50K;White;Private;*;*;High-School;United-States;30
Female;*;White;*;*;Adm-clerical;HS-grad;United-States;31
Male;<=50K;White;Non-Government;Married-civ-spouse;Nontechnical;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
Male;*;*;*;*;*;*;*;56
Female;<=50K;White;Private;*;Nontechnical;Some-college;United-States;28
Female;<=50K;White;Private;*;Technical;HS-grad;United-States;36
Male;<=50K;White;Private;*;*;High-School;United-States;53
Male;*;White;Non-Government;Married-civ-spouse;*;Some-college;United-States;56
Male;*;*;*;Married-civ-spouse;Technical;Higher-education;United-States;49
Male;<=50K;White;Non-Government;*;*;Some-college;United-States;55
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;21
Male;<=50K;White;Non-Government;Married-civ-spouse;*;Bachelors;United-States;40
Male;*;*;*;*;*;Undergraduate;*;25-29
Male;>50K;White;*;spouse-present;*;Bachelors;United-States;29
Male;<=50K;*;Private;Never-married;*;Some-college;United-States;19
Female;>50K;White;*;*;*;Undergraduate;United-States;47
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;20
Male;>50K;White;Private;Married-civ-spouse;*;Professional-Education;United-States;31
Male;<=50K;White;Non-Government;*;Craft-repair;Some-college;United-States;39
Female;<=50K;White;*;spouse-not-present;*;Assoc-acdm;United-States;28
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;24
Male;<=50K;White;Self-emp-not-inc;*;Technical;HS-grad;United-States;38
Male;<=50K;White;Private;*;Nontechnical;Bachelors;United-States;37
Female;<=50K;Black;Private;*;Technical;*;United-States;46
Male;*;White;*;*;*;*;*;35-39
Male;<=50K;White;Self-emp-not-inc;*;Craft-repair;HS-grad;United-States;43
Female;<=50K;White;Non-Government;*;*;Higher-education;United-States;27
Male;<=50K;White;Private;Never-married;Sales;Some-college;United-States;20
Male;*;*;*;Married-civ-spouse;Technical;Higher-education;United-States;49
Male;<=50K;White;Non-Government;Married-civ-spouse;*;HS-grad;United-States;61
Female;<=50K;White;Private;*;Nontechnical;Some-college;United-States;27
Male;<=50K;White;Private;Never-married;*;*;Mexico;19
Female;>50K;White;Private;*;*;Higher-education;United-States;45
Male;<=50K;White;Non-Government;*;*;Some-college;United-States;70
Female;<=50K;Black;Private;Never-married;*;HS-grad;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;*;Some-college;United-States;22
Female;<=50K;White;Non-Government;spouse-not-present;Other-service;HS-grad;United-States;36
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;High-School;United-States;64
Female;<=50K;White;*;*;Other;*;North-America;40-49
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;34
*;<=50K;Asian-Pac-Islander;Private;*;*;Higher-education;Philippines;30-34
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;21
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;48
Male;<=50K;White;Private;Never-married;*;Bachelors;United-States;23
Male;<=50K;Black;*;*;*;*;United-States;70-74
Male;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;29
Male;<=50K;*;*;*;*;Higher-education;United-States;42
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;25
Female;*;*;*;*;*;Higher-education;United-States;44
*;<=50K;*;*;*;*;*;*;25-29
Male;>50K;White;*;*;*;Masters;United-States;45
Female;<=50K;White;Private;*;*;*;North-America;36
Male;<=50K;White;*;*;*;Higher-education;United-States;39
Male;<=50K;White;*;spouse-not-present;*;Higher-education;United-States;46
Male;<=50K;White;Private;Never-married;Handlers-cleaners;11th;United-States;18
Female;<=50K;White;*;spouse-not-present;*;*;United-States;66
Male;<=50K;White;Non-Government;spouse-not-present;Other;HS-grad;United-States;27
Male;<=50K;White;*;*;Other;HS-grad;United-States;28
Male;>50K;White;Private;*;Sales;Undergraduate;United-States;51
Male;<=50K;White;Private;Never-married;*;Bachelors;United-States;27
Male;*;White;*;Married-civ-spouse;*;Bachelors;United-States;28
Female;<=50K;White;Private;spouse-not-present;Nontechnical;HS-grad;United-States;27
Male;<=50K;Black;Private;Never-married;*;HS-grad;United-States;21
Male;<=50K;Black;Private;*;*;High-School;United-States;34
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;18
Male;<=50K;White;Non-Government;*;Prof-specialty;Bachelors;United-States;33
Male;*;*;*;*;*;Higher-education;United-States;44
Female;<=50K;White;Private;*;Adm-clerical;Some-college;United-States;43
Male;<=50K;Black;*;*;*;Some-college;United-States;30
Male;*;*;Private;*;*;*;Mexico;40
Male;>50K;White;*;Married-civ-spouse;*;Some-college;United-States;37
Male;<=50K;Black;Private;*;Other;HS-grad;United-States;34
Female;<=50K;White;*;*;*;Bachelors;United-States;41
Female;<=50K;White;Private;*;Prof-specialty;Higher-education;United-States;31
Male;>50K;White;Government;Married-civ-spouse;*;Higher-education;United-States;58
Female;<=50K;Black;*;spouse-not-present;*;Some-college;United-States;38
Male;<=50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;24
Male;<=50K;*;*;*;*;Bachelors;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;*;Some-college;United-States;47
Male;*;White;Government;*;*;Bachelors;United-States;41
Male;<=50K;White;Private;*;*;5th-6th;North-America;23
Male;<=50K;White;Private;*;Craft-repair;Some-college;United-States;36
Female;>50K;White;*;*;*;Higher-education;United-States;40
Male;>50K;White;Private;*;Technical;Masters;United-States;35
Male;<=50K;White;*;*;*;HS-grad;United-States;24
Female;<=50K;White;Private;Never-married;Prof-specialty;Higher-education;United-States;26
Male;>50K;White;Private;*;Exec-managerial;Bachelors;United-States;51
Female;<=50K;White;*;*;*;Some-college;United-States;42
Female;<=50K;White;*;*;Other;HS-grad;United-States;37
Female;<=50K;White;Private;Never-married;Sales;11th;United-States;18
Male;*;Black;*;*;*;Undergraduate;United-States;36
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;35
Female;>50K;White;Non-Government;*;*;HS-grad;United-States;58
Female;<=50K;White;Private;Never-married;Sales;11th;United-States;17
Male;<=50K;Black;*;*;*;*;United-States;44
