sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;spouse-not-present;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Private;Divorced;*;HS-grad;United-States;38
Male;*;Black;Non-Government;Married-civ-spouse;Nontechnical;High-School;United-States;53
Female;*;*;Private;Married-civ-spouse;*;Bachelors;Cuba;25-29
Female;<=50K;White;Private;*;Exec-managerial;Masters;United-States;37
Female;<=50K;Black;Private;spouse-not-present;Other-service;High-School;Jamaica;45-49
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Nontechnical;HS-grad;United-States;52
Female;>50K;White;*;spouse-not-present;*;Masters;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;Nontechnical;Some-college;United-States;37
Male;>50K;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;India;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;Never-married;Sales;Higher-education;United-States;32
Male;*;*;Non-Government;Married-civ-spouse;Transport-moving;High-School;Mexico;34
Male;<=50K;White;Self-emp-not-inc;Never-married;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Private;Married-civ-spouse;*;11th;United-States;38
Female;>50K;White;Non-Government;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;Private;*;Other-service;HS-grad;United-States;54
Male;<=50K;Black;Government;Married-civ-spouse;Other;High-School;United-States;35
Male;<=50K;White;Private;*;Transport-moving;11th;United-States;43
Female;<=50K;White;Private;Divorced;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;Tech-support;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;Government;Never-married;Protective-serv;*;United-States;23
Male;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;20
Male;<=50K;White;Private;Divorced;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;Government;*;Adm-clerical;Some-college;United-States;30
Male;<=50K;Black;Government;*;*;Some-college;United-States;22
Male;<=50K;White;Private;Never-married;Machine-op-inspct;*;Puerto-Rico;45-49
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;21
Female;<=50K;White;Private;spouse-present;*;HS-grad;United-States;19
Male;<=50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Assoc-acdm;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;9th;United-States;31
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Bachelors;United-States;53
Male;<=50K;White;*;*;Technical;Bachelors;United-States;24
Female;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;Government;Married-civ-spouse;Prof-specialty;Undergraduate;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;Private;spouse-not-present;Exec-managerial;Masters;United-States;44
Male;<=50K;White;*;Married-civ-spouse;Technical;Assoc-voc;United-States;41
