sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;*;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;*;*;Exec-managerial;Undergraduate;United-States;50
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;*;*;*;*;*;High-School;United-States;53
Female;*;*;Private;*;*;*;North-America;28
*;<=50K;*;*;*;*;Higher-education;United-States;37
Female;<=50K;*;*;*;*;*;*;49
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;*;White;*;*;*;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;*;Private;*;*;Some-college;United-States;37
Male;*;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;Asia;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;*;Private;*;*;*;United-States;32
Male;*;*;*;*;*;*;Mexico;30-34
Male;<=50K;White;*;Never-married;Other;HS-grad;United-States;25
Male;<=50K;White;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;32
Male;*;White;Non-Government;*;*;11th;United-States;38
Female;*;White;Non-Government;spouse-not-present;Exec-managerial;Masters;United-States;43
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;*;*;*;Other;HS-grad;United-States;54
Male;<=50K;Black;*;*;*;High-School;United-States;35
Male;<=50K;White;Non-Government;Married-civ-spouse;*;11th;United-States;43
Female;<=50K;White;Private;spouse-not-present;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;Nontechnical;High-School;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;Never-married;Other;Assoc-acdm;United-States;23
Male;<=50K;Black;Private;*;*;Some-college;United-States;20
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;*;Adm-clerical;Some-college;United-States;30
Male;<=50K;*;*;*;Other-service;Some-college;United-States;22
Male;<=50K;White;Non-Government;*;Technical;High-School;*;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;*;Private;*;*;HS-grad;United-States;19
Male;*;White;*;*;*;Assoc-acdm;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;High-School;United-States;31
*;*;White;*;*;Prof-specialty;Bachelors;United-States;53
Male;<=50K;White;Private;*;Technical;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;*;*;Married-civ-spouse;*;Higher-education;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;*;*;Non-Government;*;Nontechnical;Masters;United-States;44
Male;<=50K;White;*;*;*;Assoc-voc;United-States;41
Male;<=50K;White;Private;Never-married;Technical;Assoc-voc;United-States;29
Female;<=50K;*;*;*;*;Some-college;United-States;25
*;*;*;Non-Government;*;*;*;North-America;47
Male;>50K;White;*;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;*;*;*;HS-grad;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;43
*;<=50K;*;Private;*;*;Primary-School;Mexico;46
Male;<=50K;White;Non-Government;*;*;*;North-America;35
Male;<=50K;White;*;*;Adm-clerical;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;*;White;Non-Government;*;Sales;Bachelors;United-States;30
Male;<=50K;White;Private;*;Transport-moving;HS-grad;United-States;48
Male;*;White;Non-Government;*;Prof-specialty;Doctorate;United-States;42
Male;<=50K;White;Private;spouse-not-present;Technical;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;*;Adm-clerical;Some-college;United-States;28
*;*;*;*;*;*;*;United-States;53
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;*;Never-married;Prof-specialty;Some-college;United-States;19
Female;<=50K;*;Non-Government;spouse-not-present;*;Bachelors;United-States;31
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;29
Male;<=50K;White;Private;*;Machine-op-inspct;Some-college;United-States;23
*;<=50K;White;*;*;*;*;United-States;79
Male;<=50K;White;Private;*;*;High-School;Mexico;27
Male;<=50K;White;*;Married-civ-spouse;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
