sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;*;White;*;*;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Non-Government;Married-civ-spouse;*;Bachelors;United-States;50
Male;<=50K;*;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;<=50K;*;*;*;*;High-School;United-States;53
*;<=50K;*;*;*;*;Higher-education;North-America;28
*;<=50K;White;*;*;Exec-managerial;Masters;United-States;37
*;<=50K;Black;Non-Government;*;*;*;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;*;HS-grad;United-States;52
Female;>50K;White;*;*;*;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;*;*;*;*;Some-college;United-States;37
Male;*;Asian-Pac-Islander;*;*;Prof-specialty;Higher-education;India;25-29
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;*;*;*;*;*;United-States;32
Male;<=50K;*;Private;*;*;*;Mexico;34
Male;<=50K;White;*;Never-married;Other;HS-grad;United-States;25
Male;<=50K;*;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Private;*;*;High-School;United-States;38
Female;*;White;*;*;Exec-managerial;Masters;United-States;43
*;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;*;*;*;Other;HS-grad;United-States;54
Male;<=50K;*;*;*;Other;High-School;United-States;35
Male;<=50K;White;Private;*;Transport-moving;High-School;United-States;43
Female;<=50K;White;Private;spouse-not-present;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Non-Government;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;*;White;*;*;*;Higher-education;United-States;23
*;<=50K;*;Private;spouse-not-present;Sales;Some-college;United-States;20
Male;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;*;*;Some-college;United-States;30
Male;<=50K;*;*;*;*;*;North-America;22
Male;*;White;Private;*;*;*;North-America;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;*;*;*;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;*;Assoc-acdm;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;High-School;United-States;31
Male;*;White;*;Married-civ-spouse;Prof-specialty;Bachelors;United-States;53
Male;<=50K;White;Private;*;*;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;*;Black;*;*;*;*;United-States;57
Male;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;53
*;*;White;*;*;Exec-managerial;Masters;United-States;44
Male;<=50K;White;*;*;*;Professional-Education;United-States;41
Male;<=50K;White;Private;*;Technical;Assoc-voc;United-States;29
Female;<=50K;*;Non-Government;*;*;Some-college;United-States;25
Female;*;White;Non-Government;*;*;*;North-America;47
Male;>50K;White;*;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;*;*;*;High-School;United-States;47
Male;>50K;White;*;Married-civ-spouse;Technical;Some-college;United-States;43
Male;<=50K;White;Non-Government;*;*;5th-6th;Mexico;45-49
Male;<=50K;*;Private;*;*;*;North-America;35
Male;<=50K;White;Private;*;Other;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Non-Government;*;Sales;Bachelors;United-States;30
Male;<=50K;White;Non-Government;*;Transport-moving;HS-grad;United-States;48
Male;>50K;White;Non-Government;*;Prof-specialty;Higher-education;United-States;42
Male;<=50K;White;Private;spouse-not-present;Technical;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;*;spouse-not-present;Adm-clerical;Some-college;United-States;28
Female;*;White;*;*;*;High-School;United-States;53
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;19
Female;<=50K;*;*;*;*;*;United-States;31
Male;>50K;White;Non-Government;*;Sales;Bachelors;United-States;29
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;23
Male;*;White;Non-Government;*;*;*;United-States;79
Male;<=50K;White;Private;*;*;High-School;Mexico;27
Male;<=50K;White;Non-Government;*;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;*;*;*;*;*;*;United-States;31
Male;<=50K;White;Private;Never-married;Sales;High-School;United-States;18
*;<=50K;White;Private;*;*;*;Cuba;50-54
Female;<=50K;White;Private;*;Other;HS-grad;United-States;46
Male;*;White;*;Married-civ-spouse;Sales;HS-grad;United-States;59
Female;*;White;Non-Government;*;*;HS-grad;United-States;44
Female;<=50K;White;Private;*;Sales;HS-grad;North-America;53
Male;>50K;White;*;Married-civ-spouse;Other;HS-grad;United-States;49
Male;*;White;*;*;Prof-specialty;Masters;United-States;33
Male;<=50K;White;*;*;Nontechnical;High-School;United-States;30
Female;*;White;*;*;Prof-specialty;Higher-education;United-States;43
Male;*;White;Non-Government;Married-civ-spouse;Prof-specialty;Professional-Education;United-States;57
Female;<=50K;*;Private;spouse-not-present;Technical;Some-college;United-States;37
Female;<=50K;*;Private;*;*;Higher-education;United-States;28
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;34
Male;<=50K;White;*;*;*;Undergraduate;United-States;29
Male;>50K;White;*;*;Prof-specialty;Graduate;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Sales;Undergraduate;United-States;37
Female;<=50K;*;Private;spouse-not-present;*;*;*;48
Male;<=50K;*;*;spouse-not-present;*;HS-grad;United-States;32
Male;*;White;*;*;*;*;United-States;76
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;<=50K;White;*;spouse-not-present;Prof-specialty;Higher-education;United-States;47
Female;<=50K;White;Private;Never-married;Technical;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;32
Male;<=50K;White;Private;Never-married;Handlers-cleaners;High-School;United-States;30
Female;*;White;*;*;Adm-clerical;HS-grad;United-States;31
Male;<=50K;White;Private;*;Nontechnical;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
*;*;White;Non-Government;*;*;*;North-America;56
Female;<=50K;White;Private;*;Nontechnical;Some-college;United-States;28
Female;<=50K;White;Private;*;Technical;HS-grad;United-States;36
Male;<=50K;White;*;Married-civ-spouse;*;High-School;United-States;53
Male;<=50K;White;Non-Government;Married-civ-spouse;*;Some-college;United-States;56
Male;>50K;*;*;Married-civ-spouse;*;Higher-education;United-States;49
Male;<=50K;White;*;Married-civ-spouse;*;Some-college;United-States;55
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;21
Male;<=50K;White;Non-Government;*;Nontechnical;Bachelors;United-States;40
Male;*;*;Non-Government;*;*;*;*;30
Male;*;*;*;*;Prof-specialty;Bachelors;United-States;29
Male;<=50K;*;Private;Never-married;*;Some-college;United-States;19
Female;*;White;*;*;*;Bachelors;United-States;47
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;20
Male;*;White;Private;*;*;Assoc-acdm;United-States;31
Male;<=50K;White;Non-Government;*;Craft-repair;Some-college;United-States;39
Female;<=50K;White;*;spouse-not-present;*;Assoc-acdm;United-States;28
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;24
Male;<=50K;*;Non-Government;Married-civ-spouse;Craft-repair;HS-grad;United-States;38
Male;<=50K;White;Private;*;Nontechnical;Bachelors;United-States;37
Female;<=50K;*;*;spouse-not-present;*;Higher-education;United-States;46
*;*;White;*;*;*;Higher-education;Iran;20-39
Male;<=50K;White;Non-Government;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Female;<=50K;White;*;*;*;Assoc-voc;United-States;27
Male;<=50K;White;Private;Never-married;Sales;Some-college;United-States;20
Male;>50K;*;*;Married-civ-spouse;*;Higher-education;United-States;49
Male;<=50K;White;*;Married-civ-spouse;*;HS-grad;United-States;61
Female;<=50K;White;Private;*;Nontechnical;Some-college;United-States;27
Male;<=50K;White;Private;Never-married;*;*;Mexico;19
Female;>50K;White;Private;*;*;Higher-education;United-States;45
Male;<=50K;White;Non-Government;*;*;Some-college;United-States;70
Female;*;*;Private;*;*;HS-grad;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;*;Some-college;United-States;22
Female;<=50K;White;Non-Government;spouse-not-present;Other-service;HS-grad;United-States;36
Male;<=50K;White;Non-Government;Married-civ-spouse;Craft-repair;High-School;United-States;64
Female;*;*;*;*;*;Some-college;North-America;40-59
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;34
