sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;spouse-not-present;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;<=50K;Black;Private;*;*;High-School;United-States;53
Female;<=50K;*;Private;*;*;*;North-America;28
Female;*;White;*;*;Exec-managerial;Masters;United-States;37
Female;<=50K;Black;Private;spouse-not-present;*;High-School;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;>50K;White;Private;*;Prof-specialty;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;*;Private;Married-civ-spouse;*;Some-college;United-States;37
Male;*;Asian-Pac-Islander;*;*;Prof-specialty;Higher-education;India;25-29
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
*;*;*;Private;*;Sales;Higher-education;United-States;32
Male;<=50K;*;Non-Government;*;*;*;North-America;30-34
Male;<=50K;White;*;*;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;32
Male;*;White;Non-Government;Married-civ-spouse;Nontechnical;High-School;United-States;38
Female;>50K;White;*;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;*;*;Other;HS-grad;United-States;54
Male;*;*;*;*;*;*;United-States;35
Male;<=50K;White;Private;*;*;11th;United-States;43
Female;<=50K;White;*;spouse-not-present;Technical;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;Technical;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;*;*;Assoc-acdm;United-States;23
Male;<=50K;Black;Private;Never-married;*;Some-college;United-States;20
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;*;Adm-clerical;Some-college;United-States;30
Male;<=50K;*;*;*;Other-service;Some-college;United-States;22
Male;*;White;Private;*;Technical;*;North-America;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;*;*;*;High-School;United-States;19
Male;*;White;Non-Government;Married-civ-spouse;Technical;Professional-Education;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;31
Male;<=50K;White;*;Married-civ-spouse;*;Bachelors;United-States;53
Male;<=50K;White;Private;*;Tech-support;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;*;*;Government;*;Prof-specialty;Higher-education;United-States;57
