sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Undergraduate;United-States;30-39
Male;<=50K;White;Non-Government;Married-civ-spouse;Exec-managerial;Bachelors;United-States;45-49
Male;<=50K;White;Private;spouse-not-present;Handlers-cleaners;High-School;United-States;35-39
Male;<=50K;Black;Non-Government;Married-civ-spouse;Nontechnical;High-School;United-States;40-59
Female;<=50K;Black;Private;*;Technical;Higher-education;North-America;20-39
Female;<=50K;White;Non-Government;*;Exec-managerial;Masters;United-States;30-39
Female;<=50K;Black;*;*;Other;High-School;North-America;40-49
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;50-59
Female;>50K;White;Private;*;Prof-specialty;Masters;United-States;30-39
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;Nontechnical;Undergraduate;United-States;30-39
Male;>50K;Asian-Pac-Islander;*;*;*;*;Asia;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;spouse-not-present;Nontechnical;Higher-education;North-America;20-39
Male;<=50K;*;Non-Government;*;*;High-School;*;20-39
Male;<=50K;White;Self-emp-not-inc;spouse-not-present;Farming-fishing;HS-grad;United-States;20-29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;30-34
Male;<=50K;White;Non-Government;Married-civ-spouse;Sales;High-School;United-States;30-39
Female;>50K;White;Non-Government;*;Exec-managerial;Higher-education;United-States;40-49
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;30-39
Female;<=50K;Black;Private;spouse-not-present;Other-service;HS-grad;United-States;50-59
Male;<=50K;*;Government;*;*;High-School;United-States;20-39
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;High-School;United-States;40-44
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;55-59
Male;>50K;White;Government;Married-civ-spouse;Technical;Undergraduate;United-States;40-59
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;spouse-not-present;Exec-managerial;HS-grad;United-States;35-39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;45-49
Male;<=50K;White;Government;*;Protective-serv;Professional-Education;United-States;20-29
Male;<=50K;Black;Private;Never-married;*;Some-college;United-States;15-19
Male;<=50K;White;Private;spouse-not-present;Exec-managerial;Bachelors;United-States;40-49
Male;<=50K;White;Government;Married-civ-spouse;Other;Some-college;United-States;25-29
Male;<=50K;Black;Government;*;Other;Some-college;United-States;20-29
Male;<=50K;White;Private;*;Technical;High-School;North-America;45-49
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;20-24
Female;<=50K;White;Private;*;Other;HS-grad;United-States;15-19
Male;<=50K;White;Non-Government;Married-civ-spouse;Technical;Professional-Education;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;30-34
Male;<=50K;White;Non-Government;*;Prof-specialty;Bachelors;United-States;50-59
Male;<=50K;White;Private;Married-civ-spouse;Technical;Undergraduate;United-States;20-24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;45-49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;Government;*;*;Higher-education;United-States;50-59
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;50-54
Female;<=50K;White;Private;spouse-not-present;Exec-managerial;Masters;United-States;40-49
Male;<=50K;White;Government;*;Technical;Professional-Education;United-States;40-44
Male;<=50K;White;Private;Never-married;Technical;Assoc-voc;United-States;20-29
Female;<=50K;Other;Private;*;*;Higher-education;North-America;20-39
Female;>50K;*;Non-Government;Married-civ-spouse;*;Higher-education;North-America;40-59
Male;>50K;White;Government;spouse-not-present;Exec-managerial;Undergraduate;United-States;40-49
Male;<=50K;White;Non-Government;spouse-not-present;Exec-managerial;HS-grad;United-States;40-59
Male;>50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;40-44
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Primary-School;Mexico;40-59
Male;<=50K;White;*;*;*;Higher-education;North-America;20-39
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad;United-States;40-44
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;25-29
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;45-49
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40-44
Male;<=50K;White;Private;Divorced;Technical;Some-college;United-States;25-29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college;United-States;25-29
Female;>50K;White;Non-Government;*;Adm-clerical;HS-grad;United-States;40-59
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;40-49
Male;<=50K;White;Private;spouse-not-present;Technical;Some-college;United-States;15-19
Female;<=50K;Black;Private;spouse-not-present;Nontechnical;Bachelors;United-States;30-39
Male;>50K;White;Non-Government;Married-civ-spouse;Nontechnical;Bachelors;United-States;20-29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;20-24
Male;<=50K;White;Non-Government;Married-civ-spouse;Technical;Higher-education;United-States;70-79
Male;<=50K;White;Private;Never-married;Other;HS-grad;Mexico;20-29
Male;<=50K;White;Non-Government;Married-civ-spouse;Other;Assoc-acdm;United-States;30-39
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;<=50K;White;Government;Married-civ-spouse;Other;High-School;United-States;30-39
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;15-19
Male;<=50K;White;Non-Government;*;Other;Higher-education;North-America;40-59
Female;<=50K;White;Private;Married-civ-spouse;Other;HS-grad;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;55-59
Female;>50K;White;Private;*;Technical;HS-grad;United-States;40-59
Female;<=50K;White;Private;Divorced;Sales;HS-grad;United-States;50-54
Male;>50K;White;Local-gov;Married-civ-spouse;Other;HS-grad;United-States;40-49
Male;<=50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Masters;United-States;30-39
Male;<=50K;White;Non-Government;Never-married;Sales;High-School;United-States;25-29
Female;>50K;White;Government;*;Prof-specialty;Graduate;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Technical;Assoc-voc;United-States;50-59
Female;<=50K;White;Private;Divorced;Technical;Some-college;United-States;35-39
Female;<=50K;Black;Private;spouse-not-present;Technical;Undergraduate;United-States;20-39
Male;>50K;White;Government;Married-civ-spouse;Protective-serv;Undergraduate;United-States;30-39
Male;<=50K;White;Government;*;Nontechnical;Some-college;United-States;20-29
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40-49
Male;>50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;35-39
Female;<=50K;White;*;*;*;*;Europe;40-59
Male;<=50K;Black;Government;*;Other;HS-grad;United-States;30-34
Male;>50K;White;Non-Government;*;*;Higher-education;United-States;70-79
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;<=50K;White;Self-emp-not-inc;spouse-not-present;Prof-specialty;Higher-education;United-States;40-49
Female;<=50K;White;Private;Never-married;Technical;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;Technical;HS-grad;United-States;30-39
