sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;spouse-not-present;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Private;Divorced;Nontechnical;HS-grad;United-States;38
Male;<=50K;Black;Private;Married-civ-spouse;*;High-School;United-States;53
Female;<=50K;*;Private;*;*;*;North-America;28
Female;*;White;*;*;*;Higher-education;United-States;37
Female;<=50K;Black;Private;spouse-not-present;*;High-School;Jamaica;45-49
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;>50K;White;Private;*;Prof-specialty;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;*;Some-college;United-States;37
Male;>50K;Asian-Pac-Islander;*;*;Prof-specialty;Higher-education;India;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;*;*;*;United-States;32
Male;<=50K;*;Private;Married-civ-spouse;*;*;Mexico;30-34
Male;<=50K;White;Non-Government;Never-married;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Private;*;*;High-School;United-States;38
Female;>50K;White;*;spouse-not-present;*;Higher-education;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;*;*;Other-service;HS-grad;United-States;54
Male;<=50K;Black;*;Married-civ-spouse;Other;High-School;United-States;35
Male;<=50K;White;Private;Married-civ-spouse;*;11th;United-States;43
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;59
Male;>50K;White;*;*;*;Undergraduate;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;*;*;Professional-Education;United-States;23
Male;<=50K;Black;Private;Never-married;Nontechnical;Some-college;United-States;20
Male;<=50K;White;Private;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;Married-civ-spouse;*;Some-college;United-States;30
Male;<=50K;Black;*;*;*;Some-college;United-States;22
Male;<=50K;White;Private;*;*;*;North-America;48
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;21
Female;<=50K;White;Private;*;*;HS-grad;United-States;19
Male;<=50K;White;Non-Government;Married-civ-spouse;Technical;Assoc-acdm;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;High-School;United-States;31
Male;*;White;*;Married-civ-spouse;Prof-specialty;Bachelors;United-States;53
Male;<=50K;White;Private;*;*;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;Government;Married-civ-spouse;*;Higher-education;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;Non-Government;spouse-not-present;Nontechnical;Masters;United-States;44
Male;<=50K;White;Government;*;*;Professional-Education;United-States;41
Male;<=50K;White;Private;*;Prof-specialty;Assoc-voc;United-States;29
Female;*;*;*;*;Nontechnical;Some-college;United-States;25
Female;*;*;Private;*;*;Higher-education;North-America;47
Male;>50K;White;Government;*;*;Undergraduate;United-States;50
Male;<=50K;White;Non-Government;*;*;HS-grad;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;43
Male;<=50K;White;Private;*;*;Primary-School;Mexico;46
Male;<=50K;White;Non-Government;*;*;*;Puerto-Rico;35
Male;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Private;*;*;Bachelors;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Doctorate;United-States;42
Male;<=50K;White;Private;spouse-not-present;Tech-support;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;Some-college;United-States;28
Female;*;*;*;*;*;High-School;United-States;53
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;19
Female;<=50K;Black;*;spouse-not-present;Nontechnical;Bachelors;United-States;31
Male;>50K;White;Non-Government;*;Sales;Bachelors;United-States;29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;23
Male;*;White;Non-Government;Married-civ-spouse;*;Undergraduate;United-States;79
Male;<=50K;White;Private;*;*;HS-grad;Mexico;27
Male;<=50K;White;Private;Married-civ-spouse;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;<=50K;White;*;*;*;*;United-States;31
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;18
Male;*;White;Non-Government;*;*;Higher-education;Cuba;50-54
Female;<=50K;White;Private;*;Other-service;HS-grad;United-States;46
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;59
Female;>50K;White;*;*;*;HS-grad;United-States;44
Female;<=50K;White;Private;spouse-not-present;Sales;HS-grad;United-States;53
Male;>50K;White;Government;Married-civ-spouse;Other;HS-grad;United-States;49
Male;<=50K;White;Private;*;Prof-specialty;Masters;United-States;33
Male;<=50K;White;Private;*;Nontechnical;High-School;United-States;30
Female;*;White;*;*;Prof-specialty;Doctorate;United-States;43
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Higher-education;United-States;57
Female;<=50K;White;*;spouse-not-present;Technical;Some-college;United-States;37
Female;<=50K;Black;*;spouse-not-present;*;Some-college;United-States;28
Male;>50K;White;Government;Married-civ-spouse;Protective-serv;Undergraduate;United-States;34
Male;<=50K;White;Local-gov;*;*;Some-college;United-States;29
Male;>50K;White;*;*;Prof-specialty;Doctorate;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Sales;Some-college;United-States;37
Female;<=50K;White;Private;*;*;Higher-education;England;40-49
Male;<=50K;Black;*;spouse-not-present;*;HS-grad;United-States;32
Male;>50K;White;Non-Government;Married-civ-spouse;*;Higher-education;United-States;75-79
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;*;White;*;spouse-not-present;Prof-specialty;Graduate;United-States;47
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;32
Male;<=50K;White;Private;*;Handlers-cleaners;11th;United-States;30
Female;<=50K;White;Government;*;Adm-clerical;HS-grad;United-States;31
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
*;*;White;Non-Government;*;*;*;Canada;56
Female;<=50K;White;Private;Married-civ-spouse;*;Some-college;United-States;28
Female;<=50K;White;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;36
Male;<=50K;White;Private;*;*;High-School;United-States;53
Male;<=50K;White;Non-Government;Married-civ-spouse;Sales;Some-college;United-States;56
Male;*;*;Government;Married-civ-spouse;Craft-repair;Assoc-voc;United-States;49
Male;<=50K;White;Private;*;*;Some-college;United-States;55
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;21
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;40
*;<=50K;Black;*;Never-married;*;Bachelors;Europe;25-29
Male;>50K;White;*;*;Prof-specialty;Bachelors;United-States;29
Male;<=50K;Black;*;Never-married;Other-service;Some-college;United-States;19
Female;>50K;White;Non-Government;*;*;Undergraduate;United-States;47
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;20
Male;>50K;White;Private;Married-civ-spouse;*;Assoc-acdm;United-States;31
Male;<=50K;White;Private;spouse-not-present;Craft-repair;Some-college;United-States;39
Female;<=50K;White;Private;*;Nontechnical;Assoc-acdm;United-States;28
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;24
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;38
Male;<=50K;White;Private;Married-civ-spouse;Nontechnical;Bachelors;United-States;37
Female;<=50K;Black;Private;spouse-not-present;*;Higher-education;United-States;46
Male;>50K;White;*;Married-civ-spouse;*;*;*;35-39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Female;<=50K;White;Private;*;Adm-clerical;Assoc-voc;United-States;27
Male;<=50K;White;Private;Never-married;Sales;Some-college;United-States;20
Male;>50K;*;Non-Government;Married-civ-spouse;Technical;*;United-States;49
Male;<=50K;White;Non-Government;Married-civ-spouse;*;HS-grad;United-States;61
Female;<=50K;White;Private;spouse-not-present;Sales;Some-college;United-States;27
Male;<=50K;White;Non-Government;*;*;*;Mexico;19
Female;>50K;White;Private;*;Technical;*;United-States;45
Male;<=50K;White;Non-Government;*;*;Undergraduate;United-States;70
Female;<=50K;Black;Private;spouse-not-present;*;HS-grad;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;*;Some-college;United-States;22
Female;<=50K;White;Private;spouse-not-present;Other-service;HS-grad;United-States;36
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;High-School;United-States;64
Female;<=50K;White;Local-gov;spouse-not-present;Adm-clerical;Some-college;Mexico;40-59
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad;United-States;34
Female;<=50K;Asian-Pac-Islander;Private;spouse-not-present;*;Bachelors;Philippines;30-34
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;21
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;48
Male;<=50K;White;Private;*;Nontechnical;Bachelors;United-States;23
Male;<=50K;*;Non-Government;*;*;*;United-States;71
Male;<=50K;White;Private;spouse-not-present;Craft-repair;HS-grad;United-States;29
Male;<=50K;Black;*;*;*;Undergraduate;United-States;42
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;25
Female;<=50K;Asian-Pac-Islander;*;spouse-not-present;*;Higher-education;United-States;44
Female;<=50K;*;Private;spouse-not-present;*;HS-grad;*;25-29
Male;>50K;White;*;*;Nontechnical;Masters;United-States;45
*;<=50K;White;Private;spouse-not-present;Other;*;Mexico;36
Male;<=50K;White;Government;*;*;Assoc-acdm;United-States;39
