sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;*;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Non-Government;*;*;Bachelors;United-States;50
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;<=50K;Black;Private;Married-civ-spouse;*;High-School;United-States;53
Female;<=50K;*;Private;*;*;*;North-America;28
Female;<=50K;White;Non-Government;*;Exec-managerial;Higher-education;United-States;37
Female;<=50K;Black;Private;*;*;High-School;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;>50K;White;*;*;*;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;*;*;United-States;37
Male;*;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;Asia;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;*;*;Higher-education;United-States;32
Male;*;*;*;*;*;*;*;34
Male;<=50K;White;Self-emp-not-inc;*;*;HS-grad;United-States;25
Male;<=50K;White;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Private;*;*;High-School;United-States;38
Female;*;White;Non-Government;spouse-not-present;Exec-managerial;Masters;United-States;43
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;*;*;Other;High-School;United-States;54
Male;*;Black;*;*;*;*;United-States;35
Male;<=50K;White;Non-Government;Married-civ-spouse;*;11th;United-States;43
Female;<=50K;White;Private;spouse-not-present;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;*;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;*;*;*;North-America;23
Male;<=50K;Black;Private;*;*;Some-college;United-States;20
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;45
Male;*;White;Government;*;*;Some-college;United-States;30
Male;<=50K;*;*;*;Other;Higher-education;United-States;22
Male;<=50K;White;Non-Government;*;Technical;High-School;*;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;Private;*;*;HS-grad;United-States;19
Male;<=50K;White;*;*;*;Higher-education;United-States;48
Male;<=50K;White;Private;*;Machine-op-inspct;High-School;United-States;31
Male;*;White;*;Married-civ-spouse;Prof-specialty;Higher-education;United-States;53
Male;<=50K;White;Private;*;Technical;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;*;Married-civ-spouse;*;*;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;*;spouse-not-present;Nontechnical;Higher-education;United-States;44
Male;<=50K;White;*;*;*;Assoc-voc;United-States;41
Male;<=50K;White;Private;Never-married;Technical;Assoc-voc;United-States;29
Female;<=50K;*;Private;*;*;Some-college;United-States;25
*;*;*;*;Married-civ-spouse;*;*;North-America;47
*;>50K;*;*;*;*;Higher-education;United-States;50
Male;<=50K;White;*;*;*;HS-grad;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;43
Male;<=50K;White;Non-Government;*;*;5th-6th;Mexico;45-49
Male;<=50K;White;Private;*;*;*;North-America;35
Male;<=50K;White;Private;Married-civ-spouse;Other;HS-grad;United-States;41
