sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;spouse-not-present;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Self-emp-not-inc;*;*;Bachelors;United-States;50
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;<=50K;Black;*;Married-civ-spouse;*;High-School;United-States;53
Female;<=50K;*;Private;*;*;*;North-America;28
Female;*;White;*;*;Exec-managerial;Masters;United-States;37
Female;<=50K;Black;Private;spouse-not-present;Other;High-School;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;*;White;Non-Government;spouse-not-present;*;Higher-education;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;*;Some-college;North-America;37
Male;>50K;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;India;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;*;spouse-not-present;*;*;United-States;32
Male;*;*;Private;*;Other;*;North-America;30-34
Male;<=50K;White;Self-emp-not-inc;spouse-not-present;*;HS-grad;United-States;25
Male;<=50K;White;Private;spouse-not-present;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;*;Private;*;*;High-School;United-States;38
Female;>50K;White;*;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;*;*;Other;HS-grad;United-States;54
*;<=50K;Black;*;*;*;High-School;*;30-34
Male;<=50K;White;Private;*;*;11th;United-States;43
Female;<=50K;White;Private;Divorced;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;Technical;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;Government;*;*;*;United-States;23
Male;<=50K;Black;Private;Never-married;*;Some-college;United-States;20
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;Government;*;*;Some-college;United-States;30
Male;*;*;*;*;*;Some-college;United-States;22
Male;*;White;Private;*;Technical;*;North-America;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;*;*;*;HS-grad;United-States;19
Male;<=50K;White;Non-Government;*;*;Professional-Education;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;31
Male;<=50K;White;Non-Government;*;*;Bachelors;United-States;53
Male;<=50K;White;Private;*;Tech-support;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;*;*;*;Higher-education;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;Private;*;*;Masters;United-States;44
Male;<=50K;White;*;*;*;Assoc-voc;United-States;41
Male;<=50K;White;Private;Never-married;Technical;Assoc-voc;United-States;29
Female;<=50K;*;Private;*;*;Some-college;United-States;25
Female;*;*;*;*;*;*;North-America;47
Male;>50K;White;*;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Non-Government;*;Nontechnical;High-School;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Technical;Some-college;United-States;43
*;<=50K;White;Private;*;*;Primary-School;Mexico;46
Male;<=50K;*;*;*;*;*;Puerto-Rico;35
Male;<=50K;White;Private;Married-civ-spouse;Other;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Private;*;*;Bachelors;United-States;30
Male;<=50K;White;Private;*;Transport-moving;HS-grad;United-States;48
Male;>50K;White;Non-Government;*;Prof-specialty;Doctorate;United-States;42
Male;<=50K;White;Private;*;Tech-support;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;*;Adm-clerical;Some-college;United-States;28
Female;>50K;White;*;*;*;*;United-States;53
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Nontechnical;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;19
Female;<=50K;Black;Private;*;*;Undergraduate;United-States;31
Male;>50K;White;*;spouse-present;*;Bachelors;United-States;29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;23
Male;<=50K;White;*;*;*;*;United-States;79
Male;<=50K;White;Non-Government;*;*;HS-grad;Mexico;27
Male;<=50K;White;Private;*;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;*;*;*;*;*;High-School;United-States;31
Male;<=50K;White;Private;Never-married;Sales;High-School;United-States;18
Male;<=50K;White;Private;*;*;*;North-America;52
Female;<=50K;White;Non-Government;*;Other-service;HS-grad;United-States;46
Male;<=50K;White;Non-Government;Married-civ-spouse;Sales;HS-grad;United-States;59
Female;>50K;White;Private;*;*;HS-grad;United-States;44
Female;<=50K;White;Private;spouse-not-present;Sales;HS-grad;United-States;53
Male;>50K;White;Government;Married-civ-spouse;*;HS-grad;United-States;49
Male;<=50K;White;*;*;Prof-specialty;Masters;United-States;33
Male;<=50K;White;*;*;*;High-School;United-States;30
Female;>50K;White;Government;*;Prof-specialty;Higher-education;United-States;43
Male;<=50K;White;Non-Government;*;Prof-specialty;Higher-education;United-States;57
Female;<=50K;White;Private;spouse-not-present;Technical;Some-college;United-States;37
Female;<=50K;*;Private;spouse-not-present;*;Some-college;United-States;28
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;34
Male;<=50K;White;*;*;*;Some-college;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Doctorate;United-States;48
Male;>50K;White;Private;Married-civ-spouse;*;Some-college;United-States;37
Female;<=50K;White;Private;spouse-not-present;*;*;England;40-49
Male;<=50K;Black;*;spouse-not-present;*;*;United-States;32
Male;>50K;White;*;*;*;Higher-education;United-States;75-79
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;*;White;*;*;Prof-specialty;Masters;United-States;47
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;Craft-repair;HS-grad;United-States;32
Male;<=50K;White;Private;*;Nontechnical;11th;United-States;30
Female;<=50K;White;*;*;Other;High-School;United-States;31
Male;<=50K;*;Private;*;Handlers-cleaners;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
Male;*;White;Non-Government;Married-civ-spouse;*;High-School;*;56
Female;<=50K;White;Private;*;Sales;Some-college;United-States;28
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;36
Male;<=50K;White;Private;Married-civ-spouse;*;High-School;United-States;53
Male;<=50K;White;Non-Government;Married-civ-spouse;*;Some-college;United-States;56
Male;>50K;Black;*;Married-civ-spouse;*;*;United-States;49
Male;<=50K;White;Private;*;*;Some-college;United-States;55
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;21
Male;<=50K;White;Private;*;*;Bachelors;United-States;40
Male;<=50K;*;Non-Government;*;*;*;Germany;25-29
Male;>50K;White;*;spouse-present;*;Bachelors;United-States;29
Male;<=50K;Black;Private;Never-married;*;Some-college;United-States;19
Female;>50K;White;*;*;*;Bachelors;United-States;47
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;20
Male;>50K;White;Non-Government;Married-civ-spouse;*;Professional-Education;United-States;31
Male;<=50K;White;Private;*;Craft-repair;Some-college;United-States;39
Female;<=50K;White;Private;spouse-not-present;*;Assoc-acdm;United-States;28
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;24
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;38
Male;<=50K;White;Private;Married-civ-spouse;*;Bachelors;United-States;37
Female;<=50K;Black;Private;spouse-not-present;Technical;Higher-education;United-States;46
Male;>50K;White;*;*;*;*;*;35-39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Craft-repair;HS-grad;United-States;43
Female;<=50K;White;Private;*;*;Higher-education;United-States;27
Male;<=50K;White;Private;Never-married;Sales;Some-college;United-States;20
Male;>50K;*;*;Married-civ-spouse;*;Higher-education;United-States;49
Male;<=50K;White;*;*;*;HS-grad;United-States;61
