sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Undergraduate;United-States;30-39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Undergraduate;United-States;45-49
Male;<=50K;White;Private;Divorced;Handlers-cleaners;High-School;United-States;30-39
Male;<=50K;Black;Non-Government;Married-civ-spouse;Nontechnical;High-School;United-States;40-59
Female;<=50K;Black;Private;*;*;Higher-education;North-America;20-39
Female;<=50K;White;Private;*;Nontechnical;Masters;United-States;30-39
Female;<=50K;Black;Non-Government;*;Other-service;High-School;North-America;40-59
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Nontechnical;HS-grad;United-States;50-59
Female;>50K;White;Private;*;Prof-specialty;Masters;United-States;30-39
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;Nontechnical;Undergraduate;United-States;30-39
Male;>50K;*;*;*;*;Higher-education;*;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Non-Government;*;Nontechnical;Higher-education;United-States;30-39
Male;<=50K;Amer-Indian-Eskimo;Non-Government;*;*;*;North-America;20-39
Male;<=50K;White;Self-emp-not-inc;spouse-not-present;Farming-fishing;HS-grad;United-States;20-29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;30-34
Male;<=50K;White;Private;Married-civ-spouse;Sales;High-School;United-States;20-39
Female;>50K;White;Non-Government;spouse-not-present;Nontechnical;Higher-education;United-States;40-49
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;30-39
Female;<=50K;Black;Private;spouse-not-present;Other-service;HS-grad;United-States;50-59
Male;<=50K;Black;Government;*;*;High-School;North-America;20-39
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;High-School;United-States;40-44
Female;<=50K;White;Private;spouse-not-present;Technical;High-School;United-States;55-59
Male;>50K;White;Local-gov;Married-civ-spouse;Technical;Undergraduate;United-States;50-59
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;30-39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;45-49
Male;<=50K;White;Local-gov;spouse-not-present;Protective-serv;Professional-Education;United-States;20-39
Male;<=50K;Black;Private;Never-married;*;Some-college;United-States;15-19
Male;<=50K;White;Private;spouse-not-present;Exec-managerial;Bachelors;United-States;40-49
Male;<=50K;White;Government;Married-civ-spouse;Other;Some-college;United-States;25-29
Male;<=50K;Black;Government;*;Other;Some-college;United-States;20-29
Male;<=50K;White;Private;spouse-not-present;Technical;High-School;North-America;40-59
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;20-24
Female;<=50K;White;Private;*;Other;HS-grad;United-States;15-19
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Higher-education;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;30-39
