sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;*;White;*;*;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Private;*;Handlers-cleaners;HS-grad;United-States;38
Male;<=50K;*;Private;*;*;High-School;United-States;53
Female;<=50K;*;Private;*;*;Higher-education;North-America;25-29
Female;<=50K;White;*;*;Exec-managerial;Masters;United-States;37
Female;<=50K;Black;Private;spouse-not-present;Other;High-School;Jamaica;40-59
Male;>50K;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;*;White;*;spouse-not-present;*;Masters;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;Black;Non-Government;*;*;Some-college;United-States;37
Male;>50K;Asian-Pac-Islander;*;Married-civ-spouse;*;Higher-education;Asia;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;*;Black;Private;*;Sales;Higher-education;United-States;32
Male;*;*;Private;Married-civ-spouse;*;High-School;*;30-34
Male;<=50K;White;*;Never-married;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Non-Government;*;*;High-School;United-States;38
Female;>50K;White;Non-Government;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;*;*;*;Other-service;HS-grad;United-States;54
Male;*;Black;*;Married-civ-spouse;Other;High-School;United-States;35
Male;<=50K;White;Non-Government;Married-civ-spouse;Transport-moving;High-School;United-States;43
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;59
Male;*;White;*;*;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;Never-married;*;Assoc-acdm;United-States;23
Male;<=50K;Black;Private;*;Nontechnical;Some-college;United-States;20
Male;<=50K;White;Non-Government;*;Exec-managerial;Bachelors;United-States;45
Male;<=50K;White;*;*;Other;Some-college;United-States;30
Male;*;*;*;*;Other;Some-college;United-States;22
Male;*;White;Private;*;Technical;*;North-America;48
Male;<=50K;White;Private;*;Machine-op-inspct;Some-college;United-States;21
Female;<=50K;White;*;*;Adm-clerical;HS-grad;United-States;19
Male;*;White;Non-Government;Married-civ-spouse;Technical;Assoc-acdm;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;31
Male;*;White;*;*;Prof-specialty;Bachelors;United-States;53
Male;*;White;*;*;Technical;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;*;*;Married-civ-spouse;*;Higher-education;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;*;White;Non-Government;*;Exec-managerial;Masters;United-States;44
Male;<=50K;White;*;*;*;Higher-education;United-States;41
Male;<=50K;White;Private;Never-married;Technical;Assoc-voc;United-States;29
Female;<=50K;*;*;*;*;Some-college;United-States;25
Female;*;White;*;*;Prof-specialty;Higher-education;*;45-49
Male;>50K;White;*;spouse-not-present;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Non-Government;*;Exec-managerial;HS-grad;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Technical;Undergraduate;United-States;43
*;<=50K;White;Private;*;*;Primary-School;Mexico;46
Male;<=50K;White;*;*;*;*;Puerto-Rico;35
Male;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Non-Government;*;Sales;Higher-education;United-States;30
Male;<=50K;White;Private;*;Transport-moving;HS-grad;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Doctorate;United-States;42
Male;<=50K;White;Private;spouse-not-present;Tech-support;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;Some-college;United-States;28
Female;>50K;White;*;Married-civ-spouse;*;HS-grad;United-States;53
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;*;Never-married;Prof-specialty;Some-college;United-States;19
Female;<=50K;Black;Private;*;Nontechnical;Undergraduate;United-States;31
Male;>50K;White;Non-Government;*;Sales;Bachelors;United-States;29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;23
Male;*;White;Non-Government;Married-civ-spouse;*;Higher-education;United-States;79
Male;<=50K;White;Private;*;*;HS-grad;Mexico;27
Male;<=50K;White;Private;*;*;Assoc-acdm;United-States;40
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;<=50K;White;*;*;*;High-School;United-States;31
Male;<=50K;White;Private;Never-married;Sales;HS-grad;United-States;18
*;<=50K;White;Private;*;*;*;Cuba;52
Female;<=50K;White;Private;*;Other-service;HS-grad;United-States;46
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;59
Female;>50K;White;Private;*;*;HS-grad;United-States;44
Female;<=50K;White;Private;spouse-not-present;Sales;HS-grad;United-States;53
Male;*;White;Local-gov;Married-civ-spouse;Other;HS-grad;United-States;49
Male;<=50K;White;Private;*;*;Masters;United-States;33
Male;<=50K;White;Private;*;*;High-School;United-States;30
*;>50K;White;*;*;Prof-specialty;Doctorate;United-States;43
Male;<=50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Professional-Education;United-States;57
Female;<=50K;White;*;*;Technical;Some-college;United-States;37
Female;<=50K;Black;Private;spouse-not-present;*;Higher-education;United-States;28
Male;>50K;White;*;Married-civ-spouse;Other;Bachelors;United-States;34
Male;<=50K;*;Government;*;*;Some-college;United-States;29
Male;>50K;White;Non-Government;Married-civ-spouse;Prof-specialty;Doctorate;United-States;48
Male;>50K;White;Non-Government;Married-civ-spouse;Sales;Some-college;United-States;37
*;*;White;Non-Government;*;*;*;Europe;48
*;<=50K;*;*;*;*;HS-grad;United-States;32
Male;*;White;*;*;*;*;United-States;76
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;<=50K;*;*;spouse-not-present;Prof-specialty;Higher-education;United-States;47
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;32
Male;<=50K;White;Private;*;Nontechnical;11th;United-States;30
Female;*;White;Government;*;Adm-clerical;HS-grad;United-States;31
Male;<=50K;*;Private;Married-civ-spouse;Handlers-cleaners;HS-grad;United-States;42
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
Male;>50K;*;Non-Government;Married-civ-spouse;*;HS-grad;*;40-59
Female;<=50K;White;Private;*;Sales;Some-college;United-States;28
Female;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;36
Male;<=50K;*;Private;*;*;High-School;United-States;53
Male;*;White;Non-Government;Married-civ-spouse;Sales;Some-college;United-States;56
Male;*;*;*;Married-civ-spouse;Craft-repair;Professional-Education;United-States;49
Male;<=50K;White;Non-Government;Married-civ-spouse;Sales;Higher-education;United-States;55
