sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;*;*;Bachelors;United-States;39
Male;<=50K;White;Self-emp-not-inc;*;*;Bachelors;United-States;50
Male;<=50K;White;Private;spouse-not-present;Nontechnical;HS-grad;United-States;38
Male;<=50K;Black;*;*;*;*;United-States;53
Female;<=50K;*;Private;*;Prof-specialty;Bachelors;*;28
Female;<=50K;White;Private;*;*;*;United-States;37
Female;<=50K;Black;Private;*;*;*;*;49
Male;>50K;White;*;Married-civ-spouse;*;HS-grad;United-States;52
Female;>50K;White;Private;*;*;*;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;*;*;*;United-States;37
Male;>50K;*;*;Married-civ-spouse;Prof-specialty;Bachelors;*;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;*;*;*;United-States;32
Male;<=50K;*;Private;*;*;*;Mexico;34
Male;<=50K;White;Self-emp-not-inc;*;*;HS-grad;United-States;25
Male;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;*;*;*;11th;United-States;38
Female;>50K;White;*;*;*;Masters;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;*;United-States;40
Female;<=50K;Black;*;*;*;*;United-States;54
Male;<=50K;Black;*;*;*;*;United-States;35
Male;<=50K;White;*;*;*;11th;United-States;43
Female;<=50K;White;Private;*;*;HS-grad;United-States;59
Male;>50K;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;*;*;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;*;Never-married;*;Assoc-acdm;United-States;23
Male;<=50K;Black;*;*;*;Some-college;United-States;20
Male;<=50K;White;Private;*;*;Bachelors;United-States;45
Male;<=50K;White;*;Married-civ-spouse;*;Some-college;United-States;30
Male;<=50K;Black;*;*;*;Some-college;United-States;22
Male;<=50K;White;Private;*;Machine-op-inspct;*;*;48
Male;<=50K;White;Private;Never-married;Technical;Some-college;United-States;21
Female;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;19
Male;<=50K;White;*;*;*;Assoc-acdm;United-States;48
Male;<=50K;White;*;*;*;9th;United-States;31
Male;<=50K;White;*;*;*;Bachelors;United-States;53
Male;<=50K;White;Private;*;*;Bachelors;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;*;Married-civ-spouse;*;*;United-States;57
Male;<=50K;White;Private;*;Machine-op-inspct;HS-grad;United-States;53
