QIs,k,metric,QI,gen. intensity,granularity,n.u. entropy,sq. err.
9,2,Loss,sex,0.99963530269876,0.9996353026987601,0.9996011935273876,0.99963530269876
9,2,Loss,salary-class,0.9995689940985346,0.9995689940985346,0.9994698832502233,0.9995689940985346
9,2,Loss,race,0.9954578608845567,0.9954578608846942,0.9867926161485517,0.9964819066453346
9,2,Loss,workclass,0.9456103706650753,0.9637339320052668,0.885560683245855,0.982877489688732
9,2,Loss,marital-status,0.9072674225847093,0.8919943416661912,0.8365577723494932,0.9131959524152217
9,2,Loss,occupation,0.935349114780187,0.9530484103788527,0.9230659505253773,0.9324892339645354
9,2,Loss,education,0.957761421656389,0.9708242159008024,0.9244719785630365,0.962544780514201
9,2,Loss,native-country,0.9790962137789271,0.9884830249983585,0.8419200667614863,0.9780439400724649
9,2,Loss,age,0.8473576022810159,0.971383820299685,0.7884940477596357,0.9939543640618874
9,3,Loss,sex,0.9997679198992109,0.9997679198992109,0.9997484613215066,0.9997679198992109
9,3,Loss,salary-class,0.9996684569988727,0.9996684569988727,0.9996023647973702,0.9996684569988727
9,3,Loss,race,0.9917114249718189,0.9917114249719565,0.9755399731084214,0.9937722533196967
9,3,Loss,workclass,0.9120416418009416,0.9405306582549471,0.8182660973209627,0.9706075253689096
9,3,Loss,marital-status,0.8584145613686095,0.8363503746437002,0.7601395527802877,0.8679466079262073
9,3,Loss,occupation,0.8896127577746834,0.9192157222792227,0.8702890883005162,0.8867864224054415
9,3,Loss,education,0.9344760515438871,0.9539862520168866,0.8865027769774706,0.9373878483282252
9,3,Loss,native-country,0.9672767057887408,0.9814601153769817,0.7608929294033041,0.9655604995560411
9,3,Loss,age,0.7727770041774418,0.9565789182857183,0.6946286782571449,0.9905277552681875
9,4,Loss,sex,0.9998342284994364,0.9998342284994364,0.9998229332298938,0.9998342284994364
9,4,Loss,salary-class,0.9993037596976327,0.9993037596976329,0.9991526871473515,0.9993037596976327
9,4,Loss,race,0.9886280750613354,0.9886280750614738,0.966930709109181,0.991172938265737
9,4,Loss,workclass,0.8899443007758107,0.9253033618460315,0.7751972862890036,0.9629537036359053
9,4,Loss,marital-status,0.8213812081426961,0.7964989059082074,0.7133541609259981,0.8312292317223512
9,4,Loss,occupation,0.8600225449240766,0.8959286519462049,0.8370441268788962,0.8561277966539165
9,4,Loss,education,0.9134009681055626,0.939584024047919,0.8532641922948676,0.9194086231358388
9,4,Loss,native-country,0.9629832239241429,0.978913865128325,0.731431780181867,0.9613147364837051
9,4,Loss,age,0.7290216166036735,0.9473888142080109,0.6437982661794944,0.9877032006306602
9,5,Loss,sex,0.9998342284994364,0.9998342284994364,0.9998229332298938,0.9998342284994364
9,5,Loss,salary-class,0.9990053709966182,0.9990053709966182,0.9988070943921105,0.9990053709966182
9,5,Loss,race,0.9850805649492739,0.9850805649494132,0.9566673921269516,0.9884887476181786
9,5,Loss,workclass,0.8720409787149394,0.9123731848020689,0.7422484264991291,0.9554452804570744
9,5,Loss,marital-status,0.8040580863337975,0.7776175319940095,0.6897398471281306,0.8147322573983566
9,5,Loss,occupation,0.8385551356010874,0.8795784813290772,0.812678443965194,0.8338064712467839
9,5,Loss,education,0.8959618062462671,0.9272307318259179,0.8252153924825303,0.9008253949341937
9,5,Loss,native-country,0.9587394735097142,0.9759863404283717,0.7042561116834203,0.9572790730273198
9,5,Loss,age,0.6984119090246005,0.9406219880658121,0.6097607590071417,0.9856385028222239
9,6,Loss,sex,0.99963530269876,0.9996353026987601,0.999725562711778,0.99963530269876
9,6,Loss,salary-class,0.9992042967972946,0.9992042967972945,0.9990171235367051,0.9992042967972946
9,6,Loss,race,0.9814667462369869,0.9814667462371266,0.9455631847034618,0.9859339922508583
9,6,Loss,workclass,0.8607519395265566,0.9040325101594248,0.7210993116300961,0.950779974330356
9,6,Loss,marital-status,0.7841820834162191,0.755459408085335,0.6626330629393904,0.7970963522925676
9,6,Loss,occupation,0.8176016179298455,0.8625728757020282,0.7902225467135356,0.8147921932066521
9,6,Loss,education,0.8844130583736671,0.9190239374046814,0.806495353272006,0.8870954963922197
9,6,Loss,native-country,0.9553080034480472,0.9732925535442131,0.6858460100221035,0.9539380210900057
9,6,Loss,age,0.6734881639148598,0.9346863636698657,0.5843587048609156,0.9836766353531172
9,7,Loss,sex,0.9998673827995491,0.999867382799549,1.0,0.9998673827995491
9,7,Loss,salary-class,0.9991711424971819,0.9991711424971819,0.9989773523252117,0.9991711424971819
9,7,Loss,race,0.9803395000331543,0.9803395000332944,0.9421707688607898,0.9851488930100705
9,7,Loss,workclass,0.846313241827465,0.8923716691769208,0.6942184968963055,0.9437474960590716
9,7,Loss,marital-status,0.7680027849612094,0.7382910063436288,0.6440084169573798,0.7807207804804785
9,7,Loss,occupation,0.8036602347324449,0.8505863210458905,0.7744741248078648,0.799565625621049
9,7,Loss,education,0.8738257852043362,0.9107022080763875,0.7915796912167614,0.8780095949601328
9,7,Loss,native-country,0.9535176712419601,0.9723178171208989,0.6728987639164941,0.9517898305241935
9,7,Loss,age,0.6540100125986341,0.9297396751146592,0.5627852309019697,0.9815989297564787
9,8,Loss,sex,0.9997679198992109,0.9997679198992109,0.9997484613215066,0.9997679198992109
9,8,Loss,salary-class,0.9995026854983091,0.9995026854983091,0.9993876731038225,0.9995026854983091
9,8,Loss,race,0.9773224587228964,0.9773224587230368,0.93336485146095,0.982793595287707
9,8,Loss,workclass,0.8407433194085273,0.8894588270955885,0.6829704591895398,0.9430665287298129
9,8,Loss,marital-status,0.7535640872621179,0.722631125257049,0.6260405536782097,0.7673990450503445
9,8,Loss,occupation,0.7842981234666137,0.8358071541879477,0.7537586513939774,0.7839956256814875
9,8,Loss,education,0.8626527860663469,0.9040337731803815,0.7749731738846414,0.8674707767002943
9,8,Loss,native-country,0.9518268019362112,0.9709460579537352,0.6673751291774284,0.9495852796963055
9,8,Loss,age,0.6390408460977388,0.9256442818209358,0.54710068678741,0.0
9,9,Loss,sex,0.999403222597971,0.999403222597971,0.9993434883545848,0.999403222597971
9,9,Loss,salary-class,0.9990716795968437,0.9990716795968437,0.9988575346000892,0.9990716795968437
9,9,Loss,race,0.9773224587228964,0.977322458723037,0.933653998039982,0.9830291250599434
9,9,Loss,workclass,0.8269677077116901,0.8794414921329582,0.6573138055717864,0.9370821752878944
9,9,Loss,marital-status,0.7373350573569393,0.705882677983432,0.6091723744751738,0.751161146189901
9,9,Loss,occupation,0.7734898216298653,0.8275772367676567,0.7413942484029994,0.7729553065098207
9,9,Loss,education,0.855414097208403,0.8974272263112526,0.7650421406296645,0.8597182325961807
9,9,Loss,native-country,0.9503348584311385,0.9703409919766781,0.6591492875333265,0.9476320856696785
9,9,Loss,age,0.6275445925336516,0.9230796794950431,0.5344649834344077,0.9787544527812183
9,10,Loss,sex,0.9994363768980837,0.9994363768980836,0.9993815097418675,0.9994363768980837
9,10,Loss,salary-class,0.9982096677939128,0.998209667793913,0.997790716715864,0.9982096677939128
9,10,Loss,race,0.9770903786221072,0.9770903786222483,0.9328282540141024,0.982795717177547
9,10,Loss,workclass,0.8185796697831709,0.8714797237773168,0.6419525278802367,0.9314409205925148
9,10,Loss,marital-status,0.7231615940587495,0.6912340030502913,0.5928645549977133,0.7393463037941415
9,10,Loss,occupation,0.7611398448378754,0.8180466506506356,0.7282270810939588,0.7619853803051144
9,10,Loss,education,0.8450810070066057,0.8908162588687752,0.7516689480024328,0.8493134533603148
