sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Bachelors;United-States;*
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;40-59
Male;<=50K;White;Private;Divorced;Handlers-cleaners;HS-grad;United-States;20-39
Male;<=50K;Black;Private;Married-civ-spouse;Handlers-cleaners;*;North-America;*
Female;<=50K;Black;Private;Married-civ-spouse;*;*;North-America;*
Female;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Higher-education;*;*
Female;<=50K;Black;Private;spouse-not-present;Other;*;North-America;*
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;HS-grad;United-States;40-59
Female;>50K;White;Private;Never-married;Prof-specialty;Masters;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;Exec-managerial;*;United-States;*
Male;>50K;Asian-Pac-Islander;Government;Married-civ-spouse;Prof-specialty;Higher-education;Asia;*
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;Never-married;Sales;Higher-education;United-States;20-39
Male;<=50K;Amer-Indian-Eskimo;Private;Married-civ-spouse;Transport-moving;High-School;North-America;*
Male;<=50K;White;Self-emp-not-inc;Never-married;Farming-fishing;HS-grad;United-States;20-29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;30-34
Male;<=50K;White;Private;Married-civ-spouse;Sales;11th;United-States;*
Female;>50K;White;*;spouse-not-present;Exec-managerial;*;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;20-39
Female;<=50K;Black;Private;Separated;Other-service;HS-grad;United-States;*
*;*;*;*;Married-civ-spouse;Other;High-School;*;*
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;40-59
Female;<=50K;White;Private;Divorced;Tech-support;HS-grad;United-States;*
Male;>50K;White;Local-gov;Married-civ-spouse;*;*;United-States;*
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;35-39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;High-School;United-States;49
Male;<=50K;White;Local-gov;Never-married;Protective-serv;Professional-Education;United-States;*
Male;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;*
Male;<=50K;White;Private;Divorced;Exec-managerial;Bachelors;United-States;40-59
