sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Bachelors;United-States;30-39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;45-49
Male;<=50K;White;Non-Government;Divorced;Handlers-cleaners;HS-grad;United-States;35-39
Male;<=50K;Black;Private;*;Handlers-cleaners;High-School;United-States;50-59
Female;<=50K;Black;Non-Government;*;*;Undergraduate;North-America;20-29
Female;<=50K;White;Non-Government;*;Exec-managerial;Masters;United-States;35-39
Female;<=50K;Black;Private;spouse-not-present;Other-service;High-School;Jamaica;40-59
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;HS-grad;United-States;50-59
Female;>50K;White;Private;Never-married;Prof-specialty;Masters;United-States;30-39
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Non-Government;Married-civ-spouse;Nontechnical;Some-college;United-States;30-39
Male;>50K;Asian-Pac-Islander;*;*;Prof-specialty;Bachelors;Asia;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Non-Government;*;Sales;Higher-education;United-States;20-39
Male;<=50K;Amer-Indian-Eskimo;Private;*;*;*;Mexico;20-39
Male;<=50K;White;Self-emp-not-inc;Never-married;Other;HS-grad;United-States;20-24
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
Male;<=50K;White;Non-Government;Married-civ-spouse;Sales;High-School;United-States;30-39
Female;>50K;White;Non-Government;*;Nontechnical;Graduate;United-States;40-44
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;Private;spouse-not-present;Other-service;HS-grad;United-States;50-54
Male;<=50K;Black;Government;*;Other;High-School;United-States;30-39
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;40-49
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;55-59
Male;>50K;White;Government;Married-civ-spouse;Technical;Undergraduate;United-States;55-59
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
