sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Bachelors;United-States;39
Male;<=50K;White;Non-Government;Married-civ-spouse;Exec-managerial;Bachelors;United-States;50
*;<=50K;*;Non-Government;spouse-not-present;Nontechnical;HS-grad;United-States;38
Male;*;*;Non-Government;Married-civ-spouse;Nontechnical;High-School;United-States;53
*;*;*;Non-Government;Married-civ-spouse;Prof-specialty;Higher-education;*;25-29
*;*;White;*;*;Exec-managerial;Masters;United-States;37
Female;<=50K;Black;Private;spouse-not-present;Other-service;High-School;Jamaica;40-59
Male;*;White;Non-Government;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
Female;*;White;Private;Never-married;Prof-specialty;Masters;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;*;*;Non-Government;Married-civ-spouse;Exec-managerial;Some-college;United-States;37
Male;>50K;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;India;30
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;*;Non-Government;spouse-not-present;Sales;Assoc-acdm;United-States;32
Male;<=50K;*;Private;*;*;High-School;Mexico;34
Male;<=50K;White;Non-Government;Never-married;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
*;*;White;Non-Government;Married-civ-spouse;*;11th;United-States;38
Female;>50K;White;*;*;Exec-managerial;Masters;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
Female;<=50K;Black;*;spouse-not-present;Other-service;HS-grad;United-States;54
Male;<=50K;Black;*;Married-civ-spouse;Other;High-School;United-States;35
Male;<=50K;*;Private;Married-civ-spouse;Transport-moving;High-School;United-States;43
*;*;White;Private;spouse-not-present;Technical;HS-grad;United-States;59
*;*;White;*;*;Technical;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;spouse-not-present;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;*;*;Never-married;*;Assoc-acdm;United-States;23
*;<=50K;*;Private;Never-married;Sales;Some-college;United-States;20
Male;*;White;Private;Divorced;Exec-managerial;Bachelors;United-States;45
Male;*;White;*;Married-civ-spouse;Other;Some-college;United-States;30
*;*;*;*;Married-civ-spouse;Other;Undergraduate;United-States;22
*;<=50K;White;Private;spouse-not-present;Technical;High-School;Puerto-Rico;45-49
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;21
Female;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;19
Male;<=50K;White;Non-Government;Married-civ-spouse;Technical;Assoc-acdm;United-States;48
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;31
Male;*;White;*;Married-civ-spouse;Prof-specialty;Bachelors;United-States;53
Male;*;White;Private;Married-civ-spouse;Tech-support;Undergraduate;United-States;24
Female;<=50K;White;Private;spouse-not-present;Adm-clerical;HS-grad;United-States;49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;*;Government;Married-civ-spouse;Prof-specialty;Bachelors;United-States;57
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
*;*;White;Private;spouse-not-present;Exec-managerial;Masters;United-States;44
Male;<=50K;White;*;Married-civ-spouse;*;Assoc-voc;United-States;41
Male;<=50K;*;Private;Never-married;Prof-specialty;Higher-education;United-States;29
Female;*;*;Private;*;Exec-managerial;Some-college;United-States;25
*;*;White;Non-Government;*;*;*;North-America;47
*;*;White;Government;Divorced;Exec-managerial;Bachelors;United-States;50
*;<=50K;White;*;spouse-not-present;Exec-managerial;HS-grad;United-States;47
*;*;*;*;Married-civ-spouse;Tech-support;Some-college;United-States;43
*;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Primary-School;Mexico;46
*;<=50K;*;Private;Married-civ-spouse;Other-service;Higher-education;Puerto-Rico;30-34
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;*;White;Non-Government;Married-civ-spouse;Sales;Bachelors;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;48
Male;*;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;42
Male;<=50K;White;Private;Divorced;Tech-support;Some-college;United-States;29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college;United-States;28
*;*;*;*;Married-civ-spouse;Adm-clerical;HS-grad;United-States;53
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;49
Male;<=50K;White;Private;Never-married;Prof-specialty;Some-college;United-States;19
*;*;*;*;spouse-not-present;Sales;Bachelors;United-States;31
*;*;White;Non-Government;Married-civ-spouse;Sales;Bachelors;United-States;29
