sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
*;<=50K;White;*;spouse-not-present;Adm-clerical;Bachelors;United-States;39
*;*;White;Non-Government;Married-civ-spouse;Exec-managerial;Bachelors;United-States;50
Male;<=50K;White;Private;spouse-not-present;Nontechnical;HS-grad;United-States;38
Male;<=50K;*;*;*;*;*;United-States;53
*;<=50K;*;*;Married-civ-spouse;*;Higher-education;North-America;28
*;*;White;*;Married-civ-spouse;Exec-managerial;Masters;United-States;37
*;<=50K;Black;Non-Government;spouse-not-present;Other-service;High-School;Jamaica;40-59
*;>50K;White;*;Married-civ-spouse;Exec-managerial;HS-grad;United-States;52
*;*;*;Private;Never-married;Prof-specialty;Masters;United-States;31
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
*;*;*;*;Married-civ-spouse;Exec-managerial;Some-college;United-States;37
Male;>50K;Asian-Pac-Islander;*;Married-civ-spouse;Prof-specialty;Higher-education;India;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
*;*;*;Private;*;Nontechnical;Assoc-acdm;United-States;32
*;<=50K;*;Private;*;*;High-School;Mexico;34
Male;<=50K;White;*;Never-married;Farming-fishing;HS-grad;United-States;25
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;32
*;*;*;Non-Government;Married-civ-spouse;Sales;High-School;United-States;38
*;*;White;Non-Government;spouse-not-present;Exec-managerial;Masters;United-States;43
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40
*;<=50K;*;Private;spouse-not-present;Other-service;High-School;United-States;54
*;*;Black;*;*;Other;High-School;United-States;35
Male;<=50K;*;Non-Government;Married-civ-spouse;Transport-moving;High-School;United-States;43
*;*;*;Private;spouse-not-present;Technical;HS-grad;United-States;59
Male;*;White;*;Married-civ-spouse;*;Bachelors;United-States;56
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
*;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
*;<=50K;White;*;*;*;Assoc-acdm;United-States;23
*;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;20
*;<=50K;White;Private;Divorced;Exec-managerial;Bachelors;United-States;45
*;*;*;*;Married-civ-spouse;Adm-clerical;Some-college;United-States;30
*;<=50K;*;State-gov;*;Other-service;Some-college;United-States;22
