sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;Government;Never-married;Adm-clerical;Bachelors;United-States;30-39
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;40-49
Male;<=50K;White;Private;Divorced;Handlers-cleaners;High-School;United-States;35-39
Male;<=50K;Black;Private;Married-civ-spouse;Nontechnical;High-School;United-States;40-59
Female;<=50K;Black;Private;*;*;Undergraduate;North-America;20-39
Female;<=50K;White;Non-Government;*;Exec-managerial;Higher-education;United-States;35-39
Female;<=50K;Black;Private;spouse-not-present;Other-service;High-School;North-America;40-59
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;High-School;United-States;50-59
Female;>50K;White;Private;Never-married;Prof-specialty;Graduate;United-States;30-39
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;42
Male;>50K;Black;Private;Married-civ-spouse;*;Some-college;United-States;30-39
Male;>50K;Asian-Pac-Islander;Government;Married-civ-spouse;*;Higher-education;Asia;20-39
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;23
Male;<=50K;Black;Private;*;*;Professional-Education;United-States;30-39
Male;<=50K;Amer-Indian-Eskimo;Private;*;*;High-School;North-America;20-39
Male;<=50K;White;Self-emp-not-inc;Never-married;Farming-fishing;HS-grad;United-States;20-29
Male;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;30-34
Male;<=50K;White;Non-Government;*;Nontechnical;High-School;United-States;35-39
Female;>50K;White;Non-Government;spouse-not-present;Nontechnical;Higher-education;United-States;40-59
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;35-39
Female;<=50K;Black;Private;spouse-not-present;Other-service;HS-grad;United-States;50-59
Male;<=50K;*;*;*;Other;*;North-America;20-39
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;11th;United-States;40-49
Female;<=50K;White;Private;spouse-not-present;Technical;HS-grad;United-States;50-59
Male;>50K;White;Government;Married-civ-spouse;Technical;Higher-education;United-States;50-59
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Male;<=50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;35-39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;49
Male;<=50K;White;Government;*;Other;Assoc-acdm;United-States;20-29
Male;<=50K;Black;Private;Never-married;Nontechnical;Some-college;United-States;15-19
Male;<=50K;White;Private;spouse-not-present;Exec-managerial;Bachelors;United-States;40-49
Male;<=50K;White;Government;*;Other;Higher-education;United-States;20-29
Male;<=50K;Black;Government;Married-civ-spouse;Other;Some-college;United-States;20-39
Male;<=50K;White;Private;spouse-not-present;Technical;High-School;North-America;40-49
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;20-24
Female;<=50K;White;Private;*;Adm-clerical;HS-grad;United-States;15-19
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Technical;Professional-Education;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;High-School;United-States;30-34
Male;<=50K;White;Non-Government;Married-civ-spouse;Technical;Bachelors;United-States;50-59
Male;<=50K;White;Private;Married-civ-spouse;Tech-support;Bachelors;United-States;20-29
Female;<=50K;White;Private;Separated;Adm-clerical;HS-grad;United-States;40-49
Male;<=50K;White;Private;Never-married;Handlers-cleaners;HS-grad;United-States;25
Male;>50K;Black;Government;Married-civ-spouse;Technical;Undergraduate;United-States;40-59
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;53
Female;<=50K;White;Private;Divorced;Exec-managerial;Masters;United-States;40-49
Male;<=50K;White;Government;Married-civ-spouse;*;Higher-education;United-States;40-59
Male;<=50K;White;Private;Never-married;Prof-specialty;Professional-Education;United-States;25-29
Female;<=50K;Other;Private;*;*;*;North-America;20-29
Female;>50K;White;Private;Married-civ-spouse;*;Higher-education;North-America;40-59
Male;>50K;White;Government;spouse-not-present;Exec-managerial;Undergraduate;United-States;40-49
Male;<=50K;White;Self-emp-inc;spouse-not-present;Nontechnical;HS-grad;United-States;40-59
Male;>50K;White;Private;Married-civ-spouse;Tech-support;Some-college;United-States;40-44
Male;<=50K;White;Private;Married-civ-spouse;Technical;Primary-School;Mexico;40-49
Male;<=50K;White;Non-Government;*;Other;Higher-education;North-America;30-39
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;HS-grad;United-States;40-44
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;25-29
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;45-49
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40-44
Male;<=50K;White;Private;spouse-not-present;Tech-support;Some-college;United-States;25-29
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;36
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college;United-States;25-29
Female;>50K;White;Non-Government;Married-civ-spouse;Adm-clerical;HS-grad;United-States;40-59
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;45-49
Male;<=50K;White;Private;Never-married;Prof-specialty;Some-college;United-States;15-19
Female;<=50K;Black;Private;spouse-not-present;Nontechnical;Bachelors;United-States;30-34
Male;>50K;White;Non-Government;*;Nontechnical;Bachelors;United-States;20-39
Male;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;United-States;20-24
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Higher-education;United-States;70-79
Male;<=50K;White;Private;Never-married;Other;HS-grad;Mexico;25-29
Male;<=50K;White;Private;Married-civ-spouse;Other;Assoc-acdm;United-States;30-39
Female;<=50K;White;Private;Never-married;Other-service;11th;United-States;18
Male;<=50K;White;Local-gov;Married-civ-spouse;Other;High-School;United-States;20-39
Male;<=50K;White;Private;Never-married;Sales;High-School;United-States;18
Male;<=50K;White;Private;*;Other;Bachelors;North-America;50-59
Female;<=50K;White;Private;Married-civ-spouse;Other;HS-grad;United-States;46
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;55-59
Female;>50K;White;Private;Divorced;Technical;High-School;United-States;40-59
Female;<=50K;White;Private;Divorced;Sales;HS-grad;United-States;50-54
Male;>50K;White;Local-gov;Married-civ-spouse;Protective-serv;HS-grad;United-States;40-49
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;30-39
Male;<=50K;White;Private;spouse-not-present;Sales;High-School;United-States;20-29
Female;>50K;White;Government;*;Prof-specialty;Doctorate;United-States;40-59
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Higher-education;United-States;55-59
Female;<=50K;White;Private;spouse-not-present;Craft-repair;Some-college;United-States;35-39
Female;<=50K;Black;Private;spouse-not-present;Technical;Some-college;United-States;20-29
Male;>50K;White;Local-gov;Married-civ-spouse;Protective-serv;Undergraduate;United-States;30-34
Male;<=50K;White;Government;*;Nontechnical;Some-college;United-States;25-29
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Doctorate;United-States;40-49
Male;>50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;35-39
Female;<=50K;White;Private;Divorced;Nontechnical;Higher-education;Europe;40-59
Male;<=50K;Black;Government;spouse-not-present;Other;HS-grad;United-States;30-39
Male;>50K;White;Non-Government;Married-civ-spouse;Nontechnical;Graduate;United-States;60-79
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;44
Female;<=50K;White;Self-emp-not-inc;spouse-not-present;Prof-specialty;Graduate;United-States;40-49
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;20
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;29
Male;>50K;White;Non-Government;*;Technical;HS-grad;United-States;30-34
Male;<=50K;White;Private;Never-married;Handlers-cleaners;11th;United-States;20-29
Female;<=50K;White;Local-gov;spouse-not-present;Other;HS-grad;United-States;30-34
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;HS-grad;United-States;40-44
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;24
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Prof-school;United-States;38
Male;>50K;White;Non-Government;Married-civ-spouse;Other;HS-grad;North-America;40-59
Female;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;20-29
Female;<=50K;White;Private;Never-married;Machine-op-inspct;HS-grad;United-States;30-39
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;High-School;United-States;50-59
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Nontechnical;Higher-education;United-States;40-59
Male;>50K;Black;Government;*;*;Higher-education;United-States;40-59
Male;<=50K;White;Private;Married-civ-spouse;Sales;Some-college;United-States;50-54
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;22
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;21
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;35-39
Male;<=50K;Black;Private;spouse-not-present;*;*;*;20-39
Male;>50K;White;Government;spouse-present;Prof-specialty;Bachelors;United-States;20-29
Male;<=50K;Black;*;Never-married;Other;Some-college;United-States;15-19
Female;>50K;White;Private;Married-civ-spouse;Exec-managerial;Undergraduate;United-States;40-49
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;20
Male;>50K;White;Non-Government;Married-civ-spouse;Other;Professional-Education;United-States;30-39
Male;<=50K;White;Private;Divorced;Craft-repair;Some-college;United-States;35-39
